,account,allocation,Unnamed: 0,jobs,su,users,avg_cores,avg_nodes,cpuhours,cycle,Usage,Usage_Portion,SU_job,SU_user,Job_user
30,pi-jfrieman,0.05,63.0,189.0,0.02886646,1.0,8.0,1.0053,28865.5789,2016.0,28866.46,0.5773292,152.7325925925926,28866.46,189.0
30,pi-jfrieman,0.05,188.0,21.0,2.627e-05,1.0,3.1905,0.3333,26.6147,2017.0,26.27,0.0005254,1.250952380952381,26.27,21.0
30,pi-jfrieman,0.05,178.0,16.0,4.296e-05,1.0,10.375,1.0,40.9667,2018.0,42.96,0.0008592000000000001,2.685,42.96,16.0
31,pi-skeedy,0.05,47.0,192.0,0.0017081400000000001,6.0,5.6875,1.1406,1707.2236,2013.0,1708.14,0.0341628,8.8965625,284.69,32.0
31,pi-skeedy,0.05,65.0,336.0,0.0049669499999999995,6.0,2.8036,1.0238,4965.2108,2014.0,4966.95,0.099339,14.782589285714286,827.8249999999999,56.0
31,pi-skeedy,0.05,77.0,461.0,0.008253479999999999,4.0,4.4837,1.0564,8251.2397,2015.0,8253.48,0.16506959999999998,17.9034273318872,2063.37,115.25
31,pi-skeedy,0.05,46.0,860.0,0.09730575999999999,4.0,18.9058,3.836,97300.8267,2016.0,97305.76,1.0,113.14623255813953,24326.44,215.0
31,pi-skeedy,0.05,129.0,155.0,0.0026474099999999998,5.0,24.9548,3.2774,2646.625,2017.0,2647.41,0.052948199999999994,17.08006451612903,529.482,31.0
31,pi-skeedy,0.05,85.0,178.0,0.02303895,4.0,37.9045,3.1573,22474.7731,2018.0,23038.95,0.460779,129.4323033707865,5759.7375,44.5
32,pi-ad15,0.05,31.0,858.0,0.01347884,1.0,11.0641,1.6748,13474.8814,2013.0,13478.84,0.2695768,15.70960372960373,13478.84,858.0
33,pi-dyork,0.031,38.0,32.0,0.00612211,1.0,19.3438,5.0625,6121.9961,2013.0,6122.11,0.1974874193548387,191.3159375,6122.11,32.0
33,pi-dyork,0.031,97.0,49.0,4.843e-05,1.0,3.6122,1.4082,48.1492,2014.0,48.43,0.001562258064516129,0.9883673469387755,48.43,49.0
34,pi-rwg,0.01,39.0,19672.0,0.00579982,3.0,0.9995,1.0004,5727.3664,2013.0,5799.82,0.579982,0.2948261488409923,1933.2733333333333,6557.333333333333
34,pi-rwg,0.01,28.0,9641.0,0.06555064,4.0,4.4681,1.0281,65513.2583,2014.0,65550.64,1.0,6.799153614770252,16387.66,2410.25
34,pi-rwg,0.01,42.0,6550.0,0.05551159,5.0,2.0186,1.0379,55476.6736,2015.0,55511.59,1.0,8.475051908396946,11102.318,1310.0
34,pi-rwg,0.01,40.0,1854.0,0.13802968,3.0,14.3193,0.8948,138022.4261,2016.0,138029.68,1.0,74.449665587918,46009.89333333333,618.0
34,pi-rwg,0.01,88.0,24106.0,0.01599894,3.0,0.95,0.9101,16472.1525,2017.0,15998.94,1.0,0.6636911972123123,5332.9800000000005,8035.333333333333
34,pi-rwg,0.01,89.0,51145.0,0.02103109,4.0,1.0018,1.0018,20654.5808,2018.0,21031.09,1.0,0.41120520089940366,5257.7725,12786.25
35,pi-gilbertjack,0.01,40.0,434.0,0.00523778,4.0,5.0599,1.1152,5235.9803,2013.0,5237.78,0.523778,12.068617511520737,1309.445,108.5
35,pi-gilbertjack,0.01,46.0,4279.0,0.02441965,8.0,6.5688,1.1075,24403.0583,2014.0,24419.65,1.0,5.7068590792241185,3052.45625,534.875
35,pi-gilbertjack,0.01,58.0,39784.0,0.02819874,13.0,15.31,1.0178,28006.7628,2015.0,28198.74,1.0,0.7087959983913131,2169.133846153846,3060.3076923076924
35,pi-gilbertjack,0.01,78.0,1068.0,0.01341317,10.0,3.4644,0.9345,13408.4628,2016.0,13413.17,1.0,12.559147940074906,1341.317,106.8
35,pi-gilbertjack,0.01,130.0,233.0,0.00255806,9.0,2.4206,1.0,2556.8475,2017.0,2558.06,0.255806,10.978798283261803,284.2288888888889,25.88888888888889
35,pi-gilbertjack,0.01,155.0,99.0,0.00064808,4.0,2.2525,1.0101,128.0347,2018.0,648.08,0.064808,6.546262626262627,162.02,24.75
36,pi-moyer,0.005,35.0,1299.0,0.0068864,3.0,1.2263,1.0855,6880.2692,2013.0,6886.4,1.0,5.30130869899923,2295.4666666666667,433.0
36,pi-moyer,0.005,32.0,5013.0,0.05883821,9.0,5.7828,1.2956,58814.4922,2014.0,58838.21,1.0,11.737125473768202,6537.578888888889,557.0
36,pi-moyer,0.005,60.0,3145.0,0.02379452,9.0,3.9002,1.1424,23779.1019,2015.0,23794.52,1.0,7.565825119236884,2643.8355555555554,349.44444444444446
36,pi-moyer,0.005,71.0,1722.0,0.02023444,10.0,8.0337,1.2427,20225.8003,2016.0,20234.44,1.0,11.75054587688734,2023.444,172.2
36,pi-moyer,0.005,78.0,840.0,0.033636339999999994,9.0,19.0321,2.3429,33632.9192,2017.0,33636.34,1.0,40.0432619047619,3737.3711111111106,93.33333333333333
36,pi-moyer,0.005,40.0,748.0,0.25998320999999996,7.0,26.0709,1.7513,197002.9825,2018.0,259983.21,1.0,347.57113636363636,37140.45857142857,106.85714285714286
37,pi-deisenst,0.005,25.0,256.0,0.03207852,1.0,19.3477,2.6953,32077.6403,2013.0,32078.52,1.0,125.30671875,32078.52,256.0
38,pi-gavoth,2.494,1.0,14916.0,2.2091723500000002,26.0,27.5141,2.3598,2209127.4683,2013.0,2209172.35,0.8857948476343224,148.10755899705015,84968.16730769232,573.6923076923077
38,pi-gavoth,2.494,1.0,16609.0,2.4404844199999998,27.0,18.1873,1.8029,2440408.7608,2014.0,2440484.42,0.978542269446672,146.937468842194,90388.31185185185,615.1481481481482
38,pi-gavoth,2.494,2.0,29587.0,3.17067067,31.0,18.0258,1.6496,3170563.6411,2015.0,3170670.67,1.0,107.16431777469835,102279.69903225807,954.4193548387096
38,pi-gavoth,2.494,2.0,7644.0,1.60423284,35.0,24.1692,1.6515,1604210.4692,2016.0,1604232.84,0.6432369045709704,209.86824175824177,45835.224,218.4
38,pi-gavoth,2.494,0.0,44901.0,7.87257505,32.0,31.4945,1.8467,7914274.1597,2017.0,7872575.05,1.0,175.33184227522773,246017.9703125,1403.15625
38,pi-gavoth,2.494,2.0,12332.0,3.13385581,28.0,50.54600000000001,2.8039,2809680.9072,2018.0,3133855.81,1.0,254.12388987998702,111923.4217857143,440.42857142857144
39,pi-roux,2.0,2.0,4913.0,1.62807321,11.0,37.9546,2.9689,1628057.9467,2013.0,1628073.21,0.814036605,331.3806655811113,148006.65545454546,446.6363636363636
39,pi-roux,2.0,2.0,10322.0,2.03758681,8.0,27.5703,2.1465,2037545.9414,2014.0,2037586.81,1.0,197.4023260995931,254698.35125,1290.25
39,pi-roux,2.0,1.0,28510.0,3.49895765,14.0,21.0941,1.6391,3498851.6953,2015.0,3498957.65,1.0,122.72738162048404,249925.54642857143,2036.4285714285713
39,pi-roux,2.0,6.0,13040.0,0.9789212700000001,17.0,18.7965,1.3178,978864.3533,2016.0,978921.27,0.48946063500000003,75.07064953987731,57583.60411764706,767.0588235294117
39,pi-roux,2.0,5.0,11055.0,2.08198997,17.0,42.4285,1.97,2810231.3544,2017.0,2081989.97,1.0,188.3301646313885,122469.99823529412,650.2941176470588
39,pi-roux,2.0,7.0,5219.0,2.03436687,14.0,47.5758,2.3206,1617424.2631,2018.0,2034366.87,1.0,389.80012837708375,145311.9192857143,372.7857142857143
40,pi-kravtsov,1.5,4.0,3679.0,1.28710248,2.0,174.4091,11.5439,1287093.5369,2013.0,1287102.48,0.85806832,349.8511769502582,643551.24,1839.5
40,pi-kravtsov,1.5,4.0,922.0,1.24979113,3.0,85.8915,5.461,1249787.0231,2014.0,1249791.13,0.8331940866666666,1355.5218329718002,416597.0433333333,307.3333333333333
40,pi-kravtsov,1.5,15.0,2755.0,0.46202769,9.0,19.2283,1.8588,462015.3519,2015.0,462027.69,0.30801846,167.70515063520872,51336.41,306.1111111111111
40,pi-kravtsov,1.5,18.0,2382.0,0.48455623999999997,10.0,19.0508,1.7414,484546.2208,2016.0,484556.24,0.3230374933333333,203.4241141897565,48455.623999999996,238.2
40,pi-kravtsov,1.5,13.0,3708.0,1.16168534,9.0,120.8652,5.5076,1669409.1781,2017.0,1161685.34,0.7744568933333333,313.2916235167206,129076.1488888889,412.0
40,pi-kravtsov,1.5,35.0,1405.0,0.37544063,8.0,33.1032,2.1345,329096.0042,2018.0,375440.63,0.2502937533333333,267.2175302491103,46930.07875,175.625
41,pi-depablo,1.4,0.0,280213.0,5.59943543,25.0,15.4372,1.0765,5598894.0722,2013.0,5599435.43,1.0,19.98278249046261,223977.4172,11208.52
41,pi-depablo,1.4,0.0,128027.0,6.90999238,30.0,20.5905,1.5637,6909452.9458,2014.0,6909992.38,1.0,53.97293055371133,230333.07933333333,4267.566666666667
41,pi-depablo,1.4,0.0,9039.0,4.27583158,30.0,32.2257,2.6343,4275798.1858,2015.0,4275831.58,1.0,473.0425467418962,142527.71933333334,301.3
41,pi-depablo,1.4,1.0,39312.0,1.9556730500000001,30.0,6.997999999999998,1.1845,1955507.7431,2016.0,1955673.05,1.0,49.74748295685796,65189.10166666667,1310.4
41,pi-depablo,1.4,1.0,23678.0,7.10592755,36.0,42.7154,2.0379,8785714.8814,2017.0,7105927.55,1.0,300.1067467691528,197386.8763888889,657.7222222222222
41,pi-depablo,1.4,1.0,22339.0,3.64763225,28.0,25.3279,1.5012,3167726.4825,2018.0,3647632.25,1.0,163.28538654371278,130272.58035714286,797.8214285714286
42,pi-dbiron,1.3,5.0,2766.0,0.70728927,6.0,60.5383,4.1186,707277.7431,2013.0,707289.27,0.5440686692307692,255.70834056399133,117881.545,461.0
42,pi-dbiron,1.3,3.0,3770.0,1.30980549,7.0,40.3154,2.6804,1309789.0122,2014.0,1309805.49,1.0,347.42851193633953,187115.07,538.5714285714286
42,pi-dbiron,1.3,4.0,3691.0,1.09683249,7.0,39.0921,2.5454,1096816.0233,2015.0,1096832.49,0.8437173,297.16404497426174,156690.35571428572,527.2857142857143
42,pi-dbiron,1.3,35.0,4705.0,0.16392916,3.0,37.1245,2.3881,163908.1161,2016.0,163929.16,0.12609935384615384,34.841479277364506,54643.05333333334,1568.3333333333333
42,pi-dbiron,1.3,76.0,645.0,0.03613752,2.0,35.5907,2.2419,36134.6667,2017.0,36137.52,0.027798092307692306,56.027162790697666,18068.76,322.5
43,pi-freed,1.15,3.0,12722.0,1.37483435,9.0,25.8114,2.5006,1374792.3506,2013.0,1374834.35,1.0,108.06746973746267,152759.37222222224,1413.5555555555557
43,pi-freed,1.15,5.0,34035.0,1.0941338200000001,10.0,2.317,1.1125,1093972.6194,2014.0,1094133.82,0.9514207130434783,32.14731364771559,109413.38200000001,3403.5
43,pi-freed,1.15,3.0,27978.0,1.15167256,12.0,4.867,1.2749,1151551.5025,2015.0,1151672.56,1.0,41.16350561155193,95972.71333333333,2331.5
43,pi-freed,1.15,3.0,137047.0,1.45546723,12.0,2.7527,0.9565,1454908.2756,2016.0,1455467.23,1.0,10.620204966179486,121288.93583333334,11420.583333333334
43,pi-freed,1.15,4.0,25403.0,2.14033389,10.0,11.4941,1.3809,2103772.5714,2017.0,2140333.89,1.0,84.25516238239578,214033.38900000002,2540.3
43,pi-freed,1.15,12.0,917.0,1.28240654,7.0,256.7721,9.6892,990617.4689,2018.0,1282406.54,1.0,1398.4804143947656,183200.9342857143,131.0
44,pi-kite,1.1,24.0,42598.0,0.10586836999999999,1.0,1.9535,1.0133,105701.2053,2014.0,105868.37,0.09624397272727273,2.485289684961735,105868.37,42598.0
44,pi-kite,1.1,20.0,11605.0,0.25570778,3.0,2.9773,1.071,255663.9097,2015.0,255707.78,0.23246161818181818,22.034276604911675,85235.92666666667,3868.3333333333335
44,pi-kite,1.1,29.0,390.0,0.23164071,5.0,78.0359,8.3359,231639.2539,2016.0,231640.71,0.21058246363636363,593.9505384615385,46328.142,78.0
44,pi-kite,1.1,23.0,2610.0,0.73879304,8.0,33.2031,6.4559,738781.6325,2017.0,738793.04,0.6716300363636364,283.0624674329502,92349.13,326.25
44,pi-kite,1.1,14.0,2823.0,1.01743166,6.0,40.2671,3.1938,869032.9631,2018.0,1017431.66,0.9249378727272728,360.40795607509745,169571.94333333333,470.5
45,pi-taddy,1.098,34.0,287.0,0.00790826,1.0,93.3066,6.2857,7907.3089,2013.0,7908.26,0.007202422586520947,27.554912891986064,7908.26,287.0
45,pi-taddy,1.098,21.0,478.0,0.16265884,4.0,291.7971,19.9854,162657.0831,2014.0,162658.84,0.14814102003642987,340.290460251046,40664.71,119.5
45,pi-taddy,1.098,9.0,1414.0,0.78703265,8.0,130.4208,8.5375,787027.1911,2015.0,787032.65,0.7167874772313297,556.6001768033947,98379.08125,176.75
45,pi-taddy,1.098,4.0,5395.0,1.2924073,11.0,78.7809,4.9783,1292390.0911,2016.0,1292407.3,1.0,239.5564967562558,117491.57272727274,490.45454545454544
45,pi-taddy,1.098,28.0,16597.0,0.50650408,6.0,15.8582,1.4131,304900.9497,2017.0,506504.08,0.4612969763205829,30.51780924263421,84417.34666666666,2766.1666666666665
45,pi-taddy,1.098,16.0,10669.0,0.91311183,5.0,27.4392,1.9571,538833.7619,2018.0,913111.83,0.8316136885245902,85.58551223169931,182622.36599999998,2133.8
46,pi-drowley,1.0,7.0,171.0,0.5129152,1.0,459.6082,28.9298,512914.4267,2013.0,512915.2,0.5129152,2999.5040935672514,512915.2,171.0
46,pi-drowley,1.0,9.0,188.0,0.81403577,1.0,764.6809,48.1436,814034.9378,2014.0,814035.77,0.81403577,4329.9775,814035.77,188.0
46,pi-drowley,1.0,21.0,36.0,0.25015084,1.0,274.4444,17.6667,250150.6811,2015.0,250150.84,0.25015084,6948.634444444444,250150.84,36.0
46,pi-drowley,1.0,30.0,70.0,0.21544628,1.0,133.4857,9.8857,215445.9733,2016.0,215446.28,0.21544628,3077.804,215446.28,70.0
46,pi-drowley,1.0,43.0,144.0,0.20311607,1.0,53.5556,6.9167,202849.8356,2017.0,203116.07,0.20311607,1410.528263888889,203116.07,144.0
46,pi-drowley,1.0,103.0,9.0,0.00882548,1.0,32.0,4.0,8558.0267,2018.0,8825.48,0.00882548,980.6088888888888,8825.48,9.0
47,pi-dinner,1.0,6.0,38931.0,0.51711863,7.0,8.6615,1.3566,516990.485,2013.0,517118.63,0.51711863,13.282952659834066,73874.09,5561.571428571428
47,pi-dinner,1.0,11.0,49793.0,0.68545062,13.0,8.1733,1.199,685215.5008,2014.0,685450.62,0.68545062,13.766003655132247,52726.97076923077,3830.230769230769
47,pi-dinner,1.0,14.0,83742.0,0.46254477,16.0,1.9355,1.0711,462096.3008,2015.0,462544.77,0.46254477,5.523450240022928,28909.048125,5233.875
47,pi-dinner,1.0,16.0,39309.0,0.49339074,13.0,2.1863,1.0159,493194.0778,2016.0,493390.74,0.49339074,12.551597344119667,37953.13384615385,3023.769230769231
47,pi-dinner,1.0,7.0,101190.0,1.9764445400000001,19.0,5.6343,1.0427,1843194.4689,2017.0,1976444.54,1.0,19.532014428303192,104023.39684210527,5325.789473684211
47,pi-dinner,1.0,6.0,142759.0,2.30071815,18.0,5.3461,1.0132,1747709.0528,2018.0,2300718.15,1.0,16.116098809882388,127817.67499999999,7931.055555555556
48,pi-joshuaelliott,1.0,14.0,2560.0,0.11236175999999999,7.0,22.5645,2.4988,112350.4444,2013.0,112361.76,0.11236175999999999,43.8913125,16051.679999999998,365.7142857142857
48,pi-joshuaelliott,1.0,6.0,149013.0,1.00552057,9.0,16.7292,1.378,1004965.0736,2014.0,1005520.57,1.0,6.747871460879252,111724.50777777778,16557.0
48,pi-joshuaelliott,1.0,7.0,209460.0,0.87149228,6.0,8.7891,1.471,871019.5347,2015.0,871492.28,0.87149228,4.160662083452688,145248.71333333335,34910.0
48,pi-joshuaelliott,1.0,14.0,114703.0,0.62719879,7.0,10.432,0.7101,626870.1783,2016.0,627198.79,0.62719879,5.468024288815463,89599.82714285715,16386.14285714286
48,pi-joshuaelliott,1.0,21.0,127833.0,0.8501991600000001,5.0,12.7873,1.0,849779.9625,2017.0,850199.16,0.8501991600000001,6.650858229095774,170039.832,25566.6
48,pi-joshuaelliott,1.0,196.0,2.0,2.58e-06,1.0,1.0,1.0,2.5836,2018.0,2.58,2.58e-06,1.29,2.58,2.0
49,pi-hortacsu,0.85,65.0,9.0,2.7e-07,1.0,5.6667,1.3333,0.2383,2013.0,0.27,3.1764705882352943e-07,0.030000000000000002,0.27,9.0
49,pi-hortacsu,0.85,7.0,1769.0,0.87652375,13.0,65.818,5.5037,876516.2519,2014.0,876523.75,1.0,495.4910966647824,67424.90384615384,136.07692307692307
49,pi-hortacsu,0.85,10.0,1032.0,0.72588899,5.0,46.7306,5.8469,725884.9978,2015.0,725888.99,0.8539870470588236,703.3808042635659,145177.798,206.4
49,pi-hortacsu,0.85,43.0,16088.0,0.10689367,8.0,1.4839,1.1066,106814.0769,2016.0,106893.67,0.12575725882352942,6.644310666335157,13361.70875,2011.0
49,pi-hortacsu,0.85,3.0,29511.0,2.79846001,9.0,20.7346,1.9668,2568634.1103,2017.0,2798460.01,1.0,94.8276917081766,310940.0011111111,3279.0
49,pi-hortacsu,0.85,34.0,9445.0,0.41503695,6.0,9.134,1.6596,289246.7283,2018.0,415036.95,0.4882787647058824,43.942503970354686,69172.825,1574.1666666666667
50,pi-gnedin,0.83,19.0,57.0,0.05553641,1.0,168.9825,10.9123,55536.2578,2013.0,55536.41,0.0669113373493976,974.3229824561404,55536.41,57.0
50,pi-gnedin,0.83,8.0,16002.0,0.8355489399999999,2.0,15.6365,1.2265,835488.3525,2014.0,835548.94,1.0,52.21528183977003,417774.47,8001.0
50,pi-gnedin,0.83,159.0,1.0,0.0,1.0,0.0,2.0,0.0,2015.0,0.0,0.0,0.0,0.0,1.0
50,pi-gnedin,0.83,143.0,57.0,0.0010039299999999999,1.0,1619.2807,69.807,13438.3644,2017.0,1003.93,0.0012095542168674698,17.612807017543858,1003.93,57.0
50,pi-gnedin,0.83,19.0,368.0,0.71368986,2.0,166.3832,10.5163,713689.5106,2018.0,713689.86,0.8598673012048192,1939.3746195652172,356844.93,184.0
51,pi-abbot,0.65,10.0,1150.0,0.4358895,4.0,38.5687,5.2904,435884.9369,2013.0,435889.5,0.6705992307692308,379.03434782608696,108972.375,287.5
51,pi-abbot,0.65,10.0,2746.0,0.7251241500000001,3.0,22.4807,8.0488,725112.9489,2014.0,725124.15,1.0,264.0656045156592,241708.05000000002,915.3333333333334
51,pi-abbot,0.65,17.0,45543.0,0.31448824,3.0,15.7094,15.3145,314256.6836,2015.0,314488.24,0.48382806153846153,6.905303559273653,104829.41333333333,15181.0
51,pi-abbot,0.65,8.0,5193.0,0.7451188599999999,5.0,28.4059,4.435,745098.6789,2016.0,745118.86,1.0,143.48524167148085,149023.772,1038.6
51,pi-abbot,0.65,11.0,23858.0,1.36900053,5.0,90.3295,5.1573,1340790.4872,2017.0,1369000.53,1.0,57.38119414871322,273800.106,4771.6
51,pi-abbot,0.65,29.0,39265.0,0.48417946,4.0,36.5199,2.7064,369906.3994,2018.0,484179.46,0.744891476923077,12.331069909588694,121044.865,9816.25
52,pi-burhan,0.6,22.0,26240.0,0.11721923,2.0,11.2748,1.6599,117058.0867,2014.0,117219.23,0.19536538333333334,4.467196265243902,58609.615,13120.0
52,pi-burhan,0.6,51.0,629.0,0.03425192,3.0,56.5167,5.3927,34248.3222,2015.0,34251.92,0.05708653333333333,54.454562798092205,11417.306666666665,209.66666666666666
52,pi-burhan,0.6,21.0,2482.0,0.42057196999999996,2.0,55.0786,5.0077,420559.9775,2016.0,420571.97,0.7009532833333333,169.4488195004029,210285.985,1241.0
52,pi-burhan,0.6,126.0,158.0,0.00294335,3.0,13.6456,1.0886,2942.53,2017.0,2943.35,0.004905583333333333,18.62879746835443,981.1166666666667,52.666666666666664
52,pi-burhan,0.6,82.0,490.0,0.02608387,1.0,1.0,1.0,2945.0903,2018.0,26083.87,0.043473116666666665,53.23238775510204,26083.87,490.0
53,pi-ehurst,0.595,16.0,134542.0,0.25153669,2.0,1.381,1.1163,250951.2017,2014.0,251536.69,0.42275073949579833,1.8695774553670972,125768.345,67271.0
53,pi-ehurst,0.595,26.0,223978.0,0.16930726999999998,2.0,1.0239,1.0104,168231.4086,2015.0,169307.27,0.2845500336134454,0.7559102679727473,84653.635,111989.0
53,pi-ehurst,0.595,38.0,16212.0,0.14730494,5.0,1.7803,0.9895,147227.5283,2016.0,147304.94,0.24757132773109244,9.086167036762891,29460.988,3242.4
53,pi-ehurst,0.595,222.0,1.0,0.0,1.0,1.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,1.0
54,pi-akonigl,0.557,18.0,193.0,0.05653482,2.0,41.7824,2.7772,56533.9911,2013.0,56534.82,0.10149877917414722,292.9265284974093,28267.41,96.5
54,pi-akonigl,0.557,14.0,674.0,0.46172849,3.0,90.1499,5.7433,461725.6117,2014.0,461728.49,0.8289559964093357,685.0571068249258,153909.49666666667,224.66666666666666
54,pi-akonigl,0.557,11.0,274.0,0.60949631,3.0,161.2847,10.1533,609495.1422,2015.0,609496.31,1.0,2224.439087591241,203165.43666666668,91.33333333333333
54,pi-akonigl,0.557,42.0,47.0,0.12555896,2.0,155.234,9.7021,125558.7556,2016.0,125558.96,0.22542003590664275,2671.467234042553,62779.48,23.5
55,pi-neiman,0.55,50.0,1068.0,0.02176984,2.0,11.4831,1.0627,21765.3436,2014.0,21769.84,0.03958152727272727,20.38374531835206,10884.92,534.0
55,pi-neiman,0.55,33.0,787.0,0.09297041,3.0,10.5146,1.0368,92966.8425,2015.0,92970.41,0.1690371090909091,118.13266836086405,30990.13666666667,262.3333333333333
55,pi-neiman,0.55,62.0,3145.0,0.02933014,5.0,8.2496,0.9746,29315.2525,2016.0,29330.14,0.05332752727272727,9.3259586645469,5866.028,629.0
55,pi-neiman,0.55,57.0,26978.0,0.09472319,3.0,8.4808,0.9541,61225.0825,2017.0,94723.19,0.17222398181818183,3.5111272147675887,31574.396666666667,8992.666666666666
55,pi-neiman,0.55,65.0,4766.0,0.06068271,3.0,7.4368,1.0006,22342.0372,2018.0,60682.71,0.1103322,12.732419219471254,20227.57,1588.6666666666667
56,pi-jfrieman,0.55,21.0,196.0,0.050276190000000005,1.0,8.0714,1.0204,50275.3428,2013.0,50276.19,0.09141125454545455,256.51117346938776,50276.19,196.0
56,pi-jfrieman,0.55,17.0,699.0,0.20226016,1.0,9.6423,1.0029,202256.8306,2014.0,202260.16,0.36774574545454547,289.356452074392,202260.16,699.0
56,pi-jfrieman,0.55,46.0,508.0,0.05122642,1.0,8.9961,1.0335,51224.3383,2015.0,51226.42,0.09313894545454546,100.8394094488189,51226.42,508.0
56,pi-jfrieman,0.55,63.0,189.0,0.02886646,1.0,8.0,1.0053,28865.5789,2016.0,28866.46,0.052484472727272725,152.7325925925926,28866.46,189.0
56,pi-jfrieman,0.55,188.0,21.0,2.627e-05,1.0,3.1905,0.3333,26.6147,2017.0,26.27,4.7763636363636363e-05,1.250952380952381,26.27,21.0
56,pi-jfrieman,0.55,178.0,16.0,4.296e-05,1.0,10.375,1.0,40.9667,2018.0,42.96,7.81090909090909e-05,2.685,42.96,16.0
57,pi-mkolar,0.55,51.0,1528.0,0.00039308999999999997,1.0,0.716,1.3174,387.9286,2013.0,393.09,0.0007147090909090909,0.25725785340314133,393.09,1528.0
57,pi-mkolar,0.55,26.0,936.0,0.06757827000000001,1.0,17.1368,2.6581,67576.335,2014.0,67578.27,0.12286958181818182,72.19900641025642,67578.27,936.0
57,pi-mkolar,0.55,56.0,13330.0,0.02842495,3.0,1.3853,1.0967,28364.3347,2015.0,28424.95,0.051681727272727275,2.132404351087772,9474.983333333334,4443.333333333333
57,pi-mkolar,0.55,66.0,1117.0,0.025400990000000002,3.0,10.7404,1.6840000000000002,25396.3772,2016.0,25400.99,0.04618361818181819,22.740367054610566,8466.996666666668,372.3333333333333
57,pi-mkolar,0.55,173.0,45.0,0.00012479,2.0,1.0,1.0,124.5578,2017.0,124.79,0.0002268909090909091,2.773111111111111,62.395,22.5
57,pi-mkolar,0.55,71.0,6769.0,0.04751435,3.0,30.3967,2.5793,35939.1453,2018.0,47514.35,0.08638972727272727,7.019404638794504,15838.116666666667,2256.3333333333335
58,pi-fciesla,0.5,9.0,1515.0,0.49871706,2.0,24.9782,5.2568,498710.975,2013.0,498717.06,0.99743412,329.1861782178218,249358.53,757.5
58,pi-fciesla,0.5,20.0,250.0,0.16976660000000002,2.0,35.324,13.82,169765.6572,2014.0,169766.6,0.33953320000000003,679.0664,84883.3,125.0
58,pi-fciesla,0.5,80.0,32.0,0.006585199999999999,1.0,18.125,18.3125,6585.0722,2015.0,6585.2,0.013170399999999999,205.7875,6585.2,32.0
58,pi-fciesla,0.5,91.0,125.0,0.00804945,2.0,14.064,13.656,8048.8067,2016.0,8049.45,0.0160989,64.3956,4024.725,62.5
58,pi-fciesla,0.5,87.0,73.0,0.01622166,1.0,33.4932,33.4932,16221.2719,2017.0,16221.66,0.03244332,222.2145205479452,16221.66,73.0
59,pi-eperozo,0.5,8.0,459.0,0.50668118,1.0,94.2484,6.7059,506680.0,2013.0,506681.18,1.0,1103.8805664488018,506681.18,459.0
59,pi-eperozo,0.5,12.0,323.0,0.54093996,1.0,135.7276,8.7864,540938.6667,2014.0,540939.96,1.0,1674.7367182662538,540939.96,323.0
59,pi-eperozo,0.5,44.0,38.0,0.10674622,2.0,233.8421,14.5,106746.0844,2016.0,106746.22,0.21349244,2809.111052631579,53373.11,19.0
59,pi-eperozo,0.5,110.0,3.0,0.00611032,1.0,320.0,20.0,6110.3111,2017.0,6110.32,0.01222064,2036.7733333333333,6110.32,3.0
59,pi-eperozo,0.5,212.0,1.0,0.0,1.0,1.0,1.0,0.0003,2018.0,0.0,0.0,0.0,0.0,1.0
60,pi-aachien,0.35,15.0,3216.0,0.2580989,5.0,52.0967,8.0056,258087.5364,2014.0,258098.9,0.7374254285714286,80.25463308457711,51619.78,643.2
60,pi-aachien,0.35,22.0,643.0,0.22400944,4.0,72.4541,14.3297,224007.0994,2015.0,224009.44,0.6400269714285715,348.38171073094867,56002.36,160.75
60,pi-aachien,0.35,76.0,1872.0,0.016405689999999997,4.0,123.1971,7.9529999999999985,16397.1644,2016.0,16405.69,0.046873399999999996,8.76372329059829,4101.4225,468.0
60,pi-aachien,0.35,91.0,1441.0,0.01495756,1.0,60.9077,5.4254,14956.2286,2017.0,14957.56,0.042735885714285715,10.379986120749479,14957.56,1441.0
60,pi-aachien,0.35,86.0,492.0,0.02162894,3.0,150.6098,11.5427,11836.7239,2018.0,21628.94,0.06179697142857143,43.961260162601626,7209.6466666666665,164.0
61,pi-nicho,0.305,45.0,5115.0,0.00220854,3.0,0.6829,1.3881,2186.2561,2013.0,2208.54,0.007241114754098361,0.43177712609970675,736.18,1705.0
61,pi-nicho,0.305,39.0,536.0,0.04536221,4.0,10.5709,1.1716,45360.1472,2014.0,45362.21,0.14872855737704918,84.63098880597015,11340.5525,134.0
